"Process_Record_ID","Batch_ID","Step_Run_ID","Step_ID","Equipment_ID","Parameter","Value","Unit","Event_TS","Step_Start_TS","Step_End_TS","Data_Origin","Target_Value","Upper_Limit","Target_Duration_min","Upper_Duration_min"
"SIM-S0198-P1","SIM-S0198","SIM-S0198-MIX","MIX","MIX-3","Temperature","25.1108","C","2026-09-04T23:48:00Z","2026-09-04T23:40:00Z","2026-09-05T00:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0198-P2","SIM-S0198","SIM-S0198-MIX","MIX","MIX-3","Temperature","24.9845","C","2026-09-04T23:56:00Z","2026-09-04T23:40:00Z","2026-09-05T00:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0198-P3","SIM-S0198","SIM-S0198-MIX","MIX","MIX-3","Temperature","25.0749","C","2026-09-05T00:04:00Z","2026-09-04T23:40:00Z","2026-09-05T00:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0198-P4","SIM-S0198","SIM-S0198-MIX","MIX","MIX-3","Temperature","24.967","C","2026-09-05T00:12:00Z","2026-09-04T23:40:00Z","2026-09-05T00:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0198-P5","SIM-S0198","SIM-S0198-MIX","MIX","MIX-3","Temperature","25.1163","C","2026-09-05T00:20:00Z","2026-09-04T23:40:00Z","2026-09-05T00:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0199-P0","SIM-S0199","SIM-S0199-MIX","MIX","MIX-1","Temperature","25.0682","C","2026-09-05T01:10:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0199-P1","SIM-S0199","SIM-S0199-MIX","MIX","MIX-1","Temperature","25.0146","C","2026-09-05T01:18:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0199-P2","SIM-S0199","SIM-S0199-MIX","MIX","MIX-1","Temperature","25.321","C","2026-09-05T01:26:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0199-P3","SIM-S0199","SIM-S0199-MIX","MIX","MIX-1","Temperature","25.0723","C","2026-09-05T01:34:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0199-P4","SIM-S0199","SIM-S0199-MIX","MIX","MIX-1","Temperature","25.1705","C","2026-09-05T01:42:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0199-P5","SIM-S0199","SIM-S0199-MIX","MIX","MIX-1","Temperature","25.2651","C","2026-09-05T01:50:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0200-P0","SIM-S0200","SIM-S0200-MIX","MIX","MIX-2","Temperature","24.8911","C","2026-09-05T01:10:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0200-P1","SIM-S0200","SIM-S0200-MIX","MIX","MIX-2","Temperature","24.7247","C","2026-09-05T01:18:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0200-P2","SIM-S0200","SIM-S0200-MIX","MIX","MIX-2","Temperature","25.0153","C","2026-09-05T01:26:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0200-P3","SIM-S0200","SIM-S0200-MIX","MIX","MIX-2","Temperature","24.8576","C","2026-09-05T01:34:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0200-P4","SIM-S0200","SIM-S0200-MIX","MIX","MIX-2","Temperature","25.0442","C","2026-09-05T01:42:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0200-P5","SIM-S0200","SIM-S0200-MIX","MIX","MIX-2","Temperature","24.8365","C","2026-09-05T01:50:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0201-P0","SIM-S0201","SIM-S0201-MIX","MIX","MIX-3","Temperature","26.0765","C","2026-09-05T01:10:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0201-P1","SIM-S0201","SIM-S0201-MIX","MIX","MIX-3","Temperature","25.7761","C","2026-09-05T01:18:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0201-P2","SIM-S0201","SIM-S0201-MIX","MIX","MIX-3","Temperature","26.2121","C","2026-09-05T01:26:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0201-P3","SIM-S0201","SIM-S0201-MIX","MIX","MIX-3","Temperature","26.2728","C","2026-09-05T01:34:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0201-P4","SIM-S0201","SIM-S0201-MIX","MIX","MIX-3","Temperature","25.9046","C","2026-09-05T01:42:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0201-P5","SIM-S0201","SIM-S0201-MIX","MIX","MIX-3","Temperature","25.9183","C","2026-09-05T01:50:00Z","2026-09-05T01:10:00Z","2026-09-05T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0202-P0","SIM-S0202","SIM-S0202-MIX","MIX","MIX-1","Temperature","24.7855","C","2026-09-05T02:40:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0202-P1","SIM-S0202","SIM-S0202-MIX","MIX","MIX-1","Temperature","25.007","C","2026-09-05T02:48:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0202-P2","SIM-S0202","SIM-S0202-MIX","MIX","MIX-1","Temperature","25.0698","C","2026-09-05T02:56:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0202-P3","SIM-S0202","SIM-S0202-MIX","MIX","MIX-1","Temperature","24.9002","C","2026-09-05T03:04:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0202-P4","SIM-S0202","SIM-S0202-MIX","MIX","MIX-1","Temperature","25.1349","C","2026-09-05T03:12:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0202-P5","SIM-S0202","SIM-S0202-MIX","MIX","MIX-1","Temperature","24.9403","C","2026-09-05T03:20:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0203-P0","SIM-S0203","SIM-S0203-MIX","MIX","MIX-2","Temperature","25.3874","C","2026-09-05T02:40:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0203-P1","SIM-S0203","SIM-S0203-MIX","MIX","MIX-2","Temperature","25.8087","C","2026-09-05T02:48:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0203-P2","SIM-S0203","SIM-S0203-MIX","MIX","MIX-2","Temperature","25.3792","C","2026-09-05T02:56:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0203-P3","SIM-S0203","SIM-S0203-MIX","MIX","MIX-2","Temperature","25.6796","C","2026-09-05T03:04:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0203-P4","SIM-S0203","SIM-S0203-MIX","MIX","MIX-2","Temperature","25.4417","C","2026-09-05T03:12:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0203-P5","SIM-S0203","SIM-S0203-MIX","MIX","MIX-2","Temperature","25.614","C","2026-09-05T03:20:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0204-P0","SIM-S0204","SIM-S0204-MIX","MIX","MIX-3","Temperature","24.2175","C","2026-09-05T02:40:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0204-P1","SIM-S0204","SIM-S0204-MIX","MIX","MIX-3","Temperature","24.4085","C","2026-09-05T02:48:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0204-P2","SIM-S0204","SIM-S0204-MIX","MIX","MIX-3","Temperature","24.2069","C","2026-09-05T02:56:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0204-P3","SIM-S0204","SIM-S0204-MIX","MIX","MIX-3","Temperature","24.1507","C","2026-09-05T03:04:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0204-P4","SIM-S0204","SIM-S0204-MIX","MIX","MIX-3","Temperature","24.2476","C","2026-09-05T03:12:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0204-P5","SIM-S0204","SIM-S0204-MIX","MIX","MIX-3","Temperature","24.2733","C","2026-09-05T03:20:00Z","2026-09-05T02:40:00Z","2026-09-05T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0205-P0","SIM-S0205","SIM-S0205-MIX","MIX","MIX-1","Temperature","24.8213","C","2026-09-05T04:10:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0205-P1","SIM-S0205","SIM-S0205-MIX","MIX","MIX-1","Temperature","24.777","C","2026-09-05T04:18:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0205-P2","SIM-S0205","SIM-S0205-MIX","MIX","MIX-1","Temperature","24.932","C","2026-09-05T04:26:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0205-P3","SIM-S0205","SIM-S0205-MIX","MIX","MIX-1","Temperature","24.7107","C","2026-09-05T04:34:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0205-P4","SIM-S0205","SIM-S0205-MIX","MIX","MIX-1","Temperature","25.0957","C","2026-09-05T04:42:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0205-P5","SIM-S0205","SIM-S0205-MIX","MIX","MIX-1","Temperature","25.1751","C","2026-09-05T04:50:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0206-P0","SIM-S0206","SIM-S0206-MIX","MIX","MIX-2","Temperature","23.8405","C","2026-09-05T04:10:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0206-P1","SIM-S0206","SIM-S0206-MIX","MIX","MIX-2","Temperature","23.8339","C","2026-09-05T04:18:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0206-P2","SIM-S0206","SIM-S0206-MIX","MIX","MIX-2","Temperature","23.7077","C","2026-09-05T04:26:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0206-P3","SIM-S0206","SIM-S0206-MIX","MIX","MIX-2","Temperature","23.6503","C","2026-09-05T04:34:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0206-P4","SIM-S0206","SIM-S0206-MIX","MIX","MIX-2","Temperature","23.5851","C","2026-09-05T04:42:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0206-P5","SIM-S0206","SIM-S0206-MIX","MIX","MIX-2","Temperature","24.0458","C","2026-09-05T04:50:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0207-P0","SIM-S0207","SIM-S0207-MIX","MIX","MIX-3","Temperature","24.5547","C","2026-09-05T04:10:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0207-P1","SIM-S0207","SIM-S0207-MIX","MIX","MIX-3","Temperature","24.4692","C","2026-09-05T04:18:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0207-P2","SIM-S0207","SIM-S0207-MIX","MIX","MIX-3","Temperature","24.6979","C","2026-09-05T04:26:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0207-P3","SIM-S0207","SIM-S0207-MIX","MIX","MIX-3","Temperature","24.8494","C","2026-09-05T04:34:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0207-P4","SIM-S0207","SIM-S0207-MIX","MIX","MIX-3","Temperature","24.6987","C","2026-09-05T04:42:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0207-P5","SIM-S0207","SIM-S0207-MIX","MIX","MIX-3","Temperature","24.6168","C","2026-09-05T04:50:00Z","2026-09-05T04:10:00Z","2026-09-05T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0208-P0","SIM-S0208","SIM-S0208-MIX","MIX","MIX-1","Temperature","25.4855","C","2026-09-05T05:40:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0208-P1","SIM-S0208","SIM-S0208-MIX","MIX","MIX-1","Temperature","25.5597","C","2026-09-05T05:48:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0208-P2","SIM-S0208","SIM-S0208-MIX","MIX","MIX-1","Temperature","25.705","C","2026-09-05T05:56:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0208-P3","SIM-S0208","SIM-S0208-MIX","MIX","MIX-1","Temperature","25.7365","C","2026-09-05T06:04:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0208-P4","SIM-S0208","SIM-S0208-MIX","MIX","MIX-1","Temperature","25.799","C","2026-09-05T06:12:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0208-P5","SIM-S0208","SIM-S0208-MIX","MIX","MIX-1","Temperature","25.6314","C","2026-09-05T06:20:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0209-P0","SIM-S0209","SIM-S0209-MIX","MIX","MIX-2","Temperature","24.6879","C","2026-09-05T05:40:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0209-P1","SIM-S0209","SIM-S0209-MIX","MIX","MIX-2","Temperature","24.6232","C","2026-09-05T05:48:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0209-P2","SIM-S0209","SIM-S0209-MIX","MIX","MIX-2","Temperature","24.7497","C","2026-09-05T05:56:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0209-P3","SIM-S0209","SIM-S0209-MIX","MIX","MIX-2","Temperature","24.5665","C","2026-09-05T06:04:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0209-P4","SIM-S0209","SIM-S0209-MIX","MIX","MIX-2","Temperature","25.1019","C","2026-09-05T06:12:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0209-P5","SIM-S0209","SIM-S0209-MIX","MIX","MIX-2","Temperature","24.8397","C","2026-09-05T06:20:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0210-P0","SIM-S0210","SIM-S0210-MIX","MIX","MIX-3","Temperature","26.0785","C","2026-09-05T05:40:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0210-P1","SIM-S0210","SIM-S0210-MIX","MIX","MIX-3","Temperature","25.815","C","2026-09-05T05:48:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0210-P2","SIM-S0210","SIM-S0210-MIX","MIX","MIX-3","Temperature","25.9596","C","2026-09-05T05:56:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0210-P3","SIM-S0210","SIM-S0210-MIX","MIX","MIX-3","Temperature","25.7885","C","2026-09-05T06:04:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0210-P4","SIM-S0210","SIM-S0210-MIX","MIX","MIX-3","Temperature","25.9217","C","2026-09-05T06:12:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0210-P5","SIM-S0210","SIM-S0210-MIX","MIX","MIX-3","Temperature","25.5526","C","2026-09-05T06:20:00Z","2026-09-05T05:40:00Z","2026-09-05T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0211-P0","SIM-S0211","SIM-S0211-MIX","MIX","MIX-1","Temperature","26.8159","C","2026-09-05T07:10:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0211-P1","SIM-S0211","SIM-S0211-MIX","MIX","MIX-1","Temperature","26.8861","C","2026-09-05T07:18:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0211-P2","SIM-S0211","SIM-S0211-MIX","MIX","MIX-1","Temperature","27.1118","C","2026-09-05T07:26:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0211-P3","SIM-S0211","SIM-S0211-MIX","MIX","MIX-1","Temperature","26.9203","C","2026-09-05T07:34:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0211-P4","SIM-S0211","SIM-S0211-MIX","MIX","MIX-1","Temperature","27.2027","C","2026-09-05T07:42:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0211-P5","SIM-S0211","SIM-S0211-MIX","MIX","MIX-1","Temperature","27.0086","C","2026-09-05T07:50:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0212-P0","SIM-S0212","SIM-S0212-MIX","MIX","MIX-2","Temperature","28.918","C","2026-09-05T07:10:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0212-P1","SIM-S0212","SIM-S0212-MIX","MIX","MIX-2","Temperature","29.1519","C","2026-09-05T07:18:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0212-P2","SIM-S0212","SIM-S0212-MIX","MIX","MIX-2","Temperature","29.0167","C","2026-09-05T07:26:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0212-P3","SIM-S0212","SIM-S0212-MIX","MIX","MIX-2","Temperature","28.9669","C","2026-09-05T07:34:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0212-P4","SIM-S0212","SIM-S0212-MIX","MIX","MIX-2","Temperature","29.048","C","2026-09-05T07:42:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0212-P5","SIM-S0212","SIM-S0212-MIX","MIX","MIX-2","Temperature","29.2912","C","2026-09-05T07:50:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0213-P0","SIM-S0213","SIM-S0213-MIX","MIX","MIX-3","Temperature","26.4364","C","2026-09-05T07:10:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0213-P1","SIM-S0213","SIM-S0213-MIX","MIX","MIX-3","Temperature","26.3122","C","2026-09-05T07:18:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0213-P2","SIM-S0213","SIM-S0213-MIX","MIX","MIX-3","Temperature","26.3841","C","2026-09-05T07:26:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0213-P3","SIM-S0213","SIM-S0213-MIX","MIX","MIX-3","Temperature","26.2363","C","2026-09-05T07:34:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0213-P4","SIM-S0213","SIM-S0213-MIX","MIX","MIX-3","Temperature","26.2756","C","2026-09-05T07:42:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0213-P5","SIM-S0213","SIM-S0213-MIX","MIX","MIX-3","Temperature","26.0993","C","2026-09-05T07:50:00Z","2026-09-05T07:10:00Z","2026-09-05T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0214-P0","SIM-S0214","SIM-S0214-MIX","MIX","MIX-1","Temperature","27.7942","C","2026-09-05T08:40:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0214-P1","SIM-S0214","SIM-S0214-MIX","MIX","MIX-1","Temperature","27.6767","C","2026-09-05T08:48:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0214-P2","SIM-S0214","SIM-S0214-MIX","MIX","MIX-1","Temperature","27.7583","C","2026-09-05T08:56:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0214-P3","SIM-S0214","SIM-S0214-MIX","MIX","MIX-1","Temperature","27.3679","C","2026-09-05T09:04:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0214-P4","SIM-S0214","SIM-S0214-MIX","MIX","MIX-1","Temperature","27.6818","C","2026-09-05T09:12:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0214-P5","SIM-S0214","SIM-S0214-MIX","MIX","MIX-1","Temperature","27.7415","C","2026-09-05T09:20:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0215-P0","SIM-S0215","SIM-S0215-MIX","MIX","MIX-2","Temperature","27.6047","C","2026-09-05T08:40:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0215-P1","SIM-S0215","SIM-S0215-MIX","MIX","MIX-2","Temperature","27.6686","C","2026-09-05T08:48:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0215-P2","SIM-S0215","SIM-S0215-MIX","MIX","MIX-2","Temperature","27.6886","C","2026-09-05T08:56:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0215-P3","SIM-S0215","SIM-S0215-MIX","MIX","MIX-2","Temperature","27.7246","C","2026-09-05T09:04:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0215-P4","SIM-S0215","SIM-S0215-MIX","MIX","MIX-2","Temperature","27.565","C","2026-09-05T09:12:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0215-P5","SIM-S0215","SIM-S0215-MIX","MIX","MIX-2","Temperature","27.5591","C","2026-09-05T09:20:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0216-P0","SIM-S0216","SIM-S0216-MIX","MIX","MIX-3","Temperature","26.5413","C","2026-09-05T08:40:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0216-P1","SIM-S0216","SIM-S0216-MIX","MIX","MIX-3","Temperature","26.5886","C","2026-09-05T08:48:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0216-P2","SIM-S0216","SIM-S0216-MIX","MIX","MIX-3","Temperature","26.6399","C","2026-09-05T08:56:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0216-P3","SIM-S0216","SIM-S0216-MIX","MIX","MIX-3","Temperature","26.5058","C","2026-09-05T09:04:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0216-P4","SIM-S0216","SIM-S0216-MIX","MIX","MIX-3","Temperature","26.5632","C","2026-09-05T09:12:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0216-P5","SIM-S0216","SIM-S0216-MIX","MIX","MIX-3","Temperature","26.8377","C","2026-09-05T09:20:00Z","2026-09-05T08:40:00Z","2026-09-05T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0217-P0","SIM-S0217","SIM-S0217-MIX","MIX","MIX-1","Temperature","27.3185","C","2026-09-05T10:10:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0217-P1","SIM-S0217","SIM-S0217-MIX","MIX","MIX-1","Temperature","27.4604","C","2026-09-05T10:18:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0217-P2","SIM-S0217","SIM-S0217-MIX","MIX","MIX-1","Temperature","27.6534","C","2026-09-05T10:26:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0217-P3","SIM-S0217","SIM-S0217-MIX","MIX","MIX-1","Temperature","27.413","C","2026-09-05T10:34:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0217-P4","SIM-S0217","SIM-S0217-MIX","MIX","MIX-1","Temperature","27.3375","C","2026-09-05T10:42:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
